Question Number,Question Title,Voted On Question?,Vote Index,Vote Title,Voter Name,Voter Email,Vote Time
13,What year was Dolly Parton elected to the Country Music Hall of fame?,Yes,A,1987,Ella,Email Not Captured,"Sep 24, 2018 10:28 PM"
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,MegsIsAwesome,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Rooster,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
13,What year was Dolly Parton elected to the Country Music Hall of fame?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,Yes,A,1999,Ella,Email Not Captured,"Sep 24, 2018 10:28 PM"
14,What year did the XPRIZE start?,No,-,-,MegsIsAwesome,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Rooster,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
14,What year did the XPRIZE start?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,Yes,A,900000,Ella,Email Not Captured,"Sep 24, 2018 10:29 PM"
15,What is the average median income for the state of Tennessee?,No,-,-,MegsIsAwesome,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Rooster,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
15,What is the average median income for the state of Tennessee?,No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),Yes,A,6,Ella,Email Not Captured,"Sep 24, 2018 10:29 PM"
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,MegsIsAwesome,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Rooster,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
16,How many gallons of beer did the office order last month? (8/15-9/15),No,-,-,Anonymous,Email Not Captured,-
